FECHA_REPORTE,dir_sin,dir_cos,intensidad_kt,rafaga_kt,temperatura,rocio
2026-05-15 04:00:00,-2.388322010533555,1.392811894164472,-1.0808838015241897,0.0,-0.8339396437536347,1.8503835570922444
2026-05-15 05:00:00,0.48900166014719143,0.569664916712975,-0.7297686812838479,0.0,-0.8339396437536347,0.9846077643243134
2026-05-15 06:00:00,-2.965258910754093,1.367800989787077,-1.0808838015241897,0.0,-1.1688287920326534,0.9846077643243134
2026-05-15 07:00:00,-0.25269412191825164,1.007652275155282,-1.0808838015241897,0.0,-1.503717940311672,0.11883197155638228
2026-05-15 08:00:00,-0.25269412191825164,1.007652275155282,-1.4319989217645315,0.0,-1.503717940311672,0.11883197155638228
2026-05-15 09:00:00,0.1568201981681202,0.8047352953749729,-0.7297686812838479,0.0,-1.503717940311672,0.11883197155638228
2026-05-15 10:00:00,-2.388322010533555,1.392811894164472,-1.4319989217645315,0.0,-1.503717940311672,0.11883197155638228
2026-05-15 11:00:00,-2.388322010533555,1.392811894164472,-1.4319989217645315,0.0,-1.503717940311672,0.11883197155638228
2026-05-15 12:00:00,0.8836497427537828,0.032393884434466294,-0.02753844080316406,0.0,-0.16416134719559738,0.9846077643243134
2026-05-15 13:00:00,0.9341251810928674,-0.25348206073852236,-0.37865356104350595,0.0,0.17072780108342125,0.9846077643243134
2026-05-15 14:00:00,0.1568201981681202,-1.3116994168520177,1.3769220401582036,0.0,0.50561694936244,-0.7469438212115489
2026-05-15 15:00:00,-0.2526941219182509,-1.514616396632327,3.132497641359913,0.0,0.8405060976414586,0.11883197155638228
2026-05-15 16:00:00,0.1568201981681202,-1.3116994168520177,1.7280371603985454,0.0,1.1753952459204773,0.11883197155638228
2026-05-15 17:00:00,0.1568201981681202,-1.3116994168520177,1.7280371603985454,0.0,1.1753952459204773,0.11883197155638228
2026-05-15 18:00:00,0.4890016601471918,-1.0766290381900196,1.0258069199178617,0.0,1.510284394199496,-0.7469438212115489
2026-05-15 19:00:00,-0.2526941219182509,-1.514616396632327,1.3769220401582036,0.0,1.8451735424785145,0.11883197155638228
2026-05-15 20:00:00,0.7337570983886588,0.30958363367358194,0.6746917996775197,0.0,1.1753952459204773,-0.7469438212115489
2026-05-15 21:00:00,0.4890016601471918,-1.0766290381900196,0.6746917996775197,0.0,1.510284394199496,-1.61271961397948
2026-05-15 22:00:00,-0.2526941219182509,-1.514616396632327,1.7280371603985454,0.0,1.1753952459204773,-1.61271961397948
2026-05-15 23:00:00,-0.2526941219182509,-1.514616396632327,1.0258069199178617,0.0,0.8405060976414586,-1.61271961397948
2026-05-16 00:00:00,0.7337570983886588,0.30958363367358194,-0.02753844080316406,0.0,0.17072780108342125,-0.7469438212115489
2026-05-16 01:00:00,-0.2526941219182509,-1.514616396632327,0.3235766794371778,0.0,-0.16416134719559738,-1.61271961397948
2026-05-16 02:00:00,0.4890016601471918,-1.0766290381900196,-1.0808838015241897,0.0,0.17072780108342125,-1.61271961397948
2026-05-16 03:00:00,-3.5246658752055886,1.2935282203282708,-1.0808838015241897,0.0,-0.8339396437536347,0.11883197155638228
2026-05-16 04:00:00,0.48900166014719143,0.569664916712975,-0.37865356104350595,0.0,-1.1688287920326534,0.11883197155638228
2026-05-16 05:00:00,0.48900166014719143,0.569664916712975,-1.0808838015241897,0.0,-0.8339396437536347,0.9846077643243134
2026-05-16 06:00:00,0.1568201981681202,0.8047352953749729,-0.7297686812838479,0.0,-0.49905049547461605,0.9846077643243134
2026-05-16 07:00:00,0.1568201981681202,0.8047352953749729,-0.37865356104350595,0.0,-0.8339396437536347,0.9846077643243134
2026-05-16 08:00:00,0.1568201981681202,0.8047352953749729,-1.0808838015241897,0.0,-0.49905049547461605,0.9846077643243134
2026-05-16 09:00:00,-0.25269412191825164,1.007652275155282,-0.37865356104350595,0.0,-0.8339396437536347,1.8503835570922444
2026-05-16 10:00:00,-0.25269412191825164,1.007652275155282,-0.37865356104350595,0.0,-1.1688287920326534,0.9846077643243134
2026-05-16 11:00:00,-0.25269412191825164,1.007652275155282,-0.37865356104350595,0.0,-0.8339396437536347,0.9846077643243134
2026-05-16 12:00:00,0.1568201981681202,0.8047352953749729,-0.37865356104350595,0.0,-0.49905049547461605,0.9846077643243134
2026-05-16 13:00:00,0.1568201981681202,0.8047352953749729,-0.02753844080316406,0.0,-0.16416134719559738,0.9846077643243134
2026-05-16 14:00:00,0.1568201981681202,0.8047352953749729,-0.02753844080316406,0.0,0.17072780108342125,0.9846077643243134
2026-05-16 15:00:00,0.4890016601471918,-1.0766290381900196,0.3235766794371778,0.0,0.50561694936244,0.11883197155638228
2026-05-16 16:00:00,0.7337570983886588,0.30958363367358194,0.3235766794371778,0.0,0.50561694936244,0.11883197155638228
2026-05-16 17:00:00,0.7337570983886588,0.30958363367358194,-0.02753844080316406,0.0,1.510284394199496,0.11883197155638228
2026-05-16 18:00:00,0.7337570983886588,0.30958363367358194,0.3235766794371778,0.0,1.510284394199496,-0.7469438212115489
2026-05-16 19:00:00,0.9341251810928674,-0.25348206073852236,-0.37865356104350595,0.0,1.510284394199496,-0.7469438212115489
2026-05-16 20:00:00,0.7337570983886588,0.30958363367358194,-0.37865356104350595,0.0,1.510284394199496,-1.61271961397948
2026-05-16 21:00:00,0.7337570983886591,-0.8165477551506267,1.7280371603985454,0.0,1.1753952459204773,-0.7469438212115489
2026-05-16 22:00:00,0.1568201981681202,-1.3116994168520177,1.3769220401582036,0.0,0.8405060976414586,-1.61271961397948
2026-05-16 23:00:00,0.1568201981681202,-1.3116994168520177,0.6746917996775197,0.0,0.50561694936244,-1.61271961397948
2026-05-17 00:00:00,0.7337570983886591,-0.8165477551506267,-0.02753844080316406,0.0,0.17072780108342125,-1.61271961397948
2026-05-17 01:00:00,0.7337570983886591,-0.8165477551506267,-0.02753844080316406,0.0,-0.16416134719559738,-0.7469438212115489
2026-05-17 02:00:00,0.7337570983886591,-0.8165477551506267,-0.37865356104350595,0.0,-0.16416134719559738,-0.7469438212115489
