FECHA_REPORTE,dir_sin,dir_cos,intensidad_kt,rafaga_kt,temperatura,rocio
2026-05-19 02:00:00,1.0801557600576053,-2.483092818926864,-1.8247687609907144,0.0,0.363727589071951,0.12463200808054418
2026-05-19 03:00:00,0.8300730253659777,-2.7738328327884236,-1.6451250962431636,0.0,0.363727589071951,0.41614994001691935
2026-05-19 04:00:00,0.8300730253659777,-2.7738328327884236,-1.3756595991218374,0.0,0.16510929378258973,0.12463200808054418
2026-05-19 05:00:00,1.0801557600576053,-2.483092818926864,-1.6451250962431636,0.0,-0.03350900150677154,0.7076678719532945
2026-05-19 06:00:00,1.5240169664894487,-1.3764798939473348,-1.8247687609907144,0.0,-0.2321272967961328,0.9991858038896696
2026-05-19 07:00:00,0.8300730253659773,0.8400807460163265,-1.734946928616939,0.0,-0.4307455920854941,0.7076678719532945
2026-05-19 08:00:00,1.283012764931252,0.21253123881110736,-1.4654814314956126,0.0,-0.4307455920854941,0.7076678719532945
2026-05-19 09:00:00,1.0801557600576053,0.5493407321547665,-1.6451250962431636,0.0,-0.4307455920854941,0.7076678719532945
2026-05-19 10:00:00,1.283012764931252,0.21253123881110736,-1.5553032638693882,0.0,-0.4307455920854941,0.7076678719532945
2026-05-19 11:00:00,1.283012764931252,0.21253123881110736,-1.5553032638693882,0.0,-0.4307455920854941,0.7076678719532945
2026-05-19 12:00:00,1.0801557600576053,0.5493407321547665,-1.4654814314956126,0.0,-0.2321272967961328,0.7076678719532945
2026-05-19 13:00:00,1.0801557600576053,0.5493407321547665,-1.5553032638693882,0.0,0.16510929378258973,0.9991858038896696
2026-05-19 14:00:00,-1.4885931503213163,-3.0096693789682476,-1.5553032638693882,0.0,0.5623458843613123,0.7076678719532945
2026-05-19 15:00:00,-1.7783029774852899,-2.7738328327884236,-1.6451250962431636,0.0,0.5623458843613123,0.41614994001691935
2026-05-19 16:00:00,0.5403631982020035,-3.0096693789682476,-1.5553032638693882,0.0,0.9595824749400349,0.7076678719532945
2026-05-19 17:00:00,1.0801557600576053,-2.483092818926864,-1.5553032638693882,0.0,0.9595824749400349,0.7076678719532945
2026-05-19 18:00:00,0.21982896506381538,-3.18343668334971,-1.3756595991218374,0.0,0.9595824749400349,0.41614994001691935
2026-05-19 19:00:00,-0.12179040357283268,-3.2898549143196814,-1.2858377667480618,0.0,1.3568190655187575,0.41614994001691935
2026-05-19 20:00:00,0.21982896506381538,-3.18343668334971,-1.1960159343742864,0.0,0.9595824749400349,0.12463200808054418
2026-05-19 21:00:00,0.8300730253659777,-2.7738328327884236,-1.3756595991218374,0.0,1.1582007702293962,0.12463200808054418
