dir_sin,dir_cos,intensidad_kt,temperatura,rocio
-0.9848077530122081,0.17364817766692997,10.0,16.0,10.0
-0.984807753012208,-0.17364817766693033,8.0,15.0,10.0
-0.6427876096865396,0.7660444431189778,4.0,13.0,10.0
-0.7660444431189781,0.6427876096865393,5.0,13.0,10.0
-0.7660444431189781,0.6427876096865393,2.0,11.0,9.0
-0.984807753012208,-0.17364817766693033,3.0,12.0,11.0
-0.984807753012208,-0.17364817766693033,2.0,11.0,9.0
-0.1736481776669304,0.984807753012208,4.0,11.0,10.0
-0.7660444431189781,0.6427876096865393,4.0,11.0,10.0
-0.9396926207859083,0.342020143325669,4.0,9.0,8.0
-0.9396926207859083,0.342020143325669,2.0,9.0,8.0
-0.9396926207859083,0.342020143325669,2.0,9.0,9.0
0.0,1.0,0.0,8.0,8.0
-0.5000000000000004,0.8660254037844384,4.0,7.0,7.0
-0.5000000000000004,0.8660254037844384,2.0,7.0,7.0
-0.1736481776669304,0.984807753012208,4.0,12.0,10.0
-0.3420201433256686,0.9396926207859084,4.0,14.0,10.0
-0.3420201433256686,0.9396926207859084,2.0,18.0,10.0
0.9396926207859083,0.3420201433256688,4.0,20.0,9.0
-1.0,-1.8369701987210297e-16,14.0,20.0,12.0
-0.9396926207859083,0.342020143325669,12.0,20.0,11.0
-0.7660444431189779,-0.6427876096865395,16.0,20.0,11.0
-0.9396926207859084,-0.34202014332566855,10.0,19.0,12.0
-0.984807753012208,-0.17364817766693033,12.0,18.0,12.0
-0.9396926207859084,-0.34202014332566855,16.0,16.0,12.0
-0.984807753012208,-0.17364817766693033,8.0,15.0,11.0
-0.9848077530122081,0.17364817766692997,3.0,13.0,10.0
-1.0,-1.8369701987210297e-16,3.0,13.0,11.0
-0.9396926207859083,0.342020143325669,5.0,13.0,11.0
-0.8660254037844386,0.5000000000000001,3.0,13.0,12.0
-0.7660444431189779,-0.6427876096865395,4.0,13.0,12.0
-0.984807753012208,-0.17364817766693033,3.0,12.0,11.0
-0.5000000000000004,0.8660254037844384,3.0,12.0,11.0
-0.5000000000000004,0.8660254037844384,23.0,12.0,11.0
-0.5000000000000004,0.8660254037844384,4.0,12.0,11.0
0.0,1.0,0.0,12.0,11.0
-1.0,-1.8369701987210297e-16,3.0,12.0,11.0
0.0,1.0,0.0,11.0,10.0
-0.9848077530122081,0.17364817766692997,5.0,12.0,12.0
-0.1736481776669304,0.984807753012208,4.0,13.0,12.0
0.17364817766693033,0.984807753012208,3.0,14.0,12.0
0.49999999999999994,0.8660254037844387,5.0,16.0,12.0
0.766044443118978,0.6427876096865394,4.0,18.0,10.0
-0.7660444431189779,-0.6427876096865395,3.0,20.0,9.0
-1.0,-1.8369701987210297e-16,8.0,20.0,10.0
-0.9396926207859084,-0.34202014332566855,14.0,20.0,11.0
-0.9848077530122081,0.17364817766692997,13.0,20.0,11.0
-1.0,-1.8369701987210297e-16,12.0,18.0,12.0
-0.9396926207859083,0.342020143325669,12.0,17.0,11.0
-1.0,-1.8369701987210297e-16,8.0,15.0,12.0
-0.7660444431189779,-0.6427876096865395,3.0,15.0,12.0
-0.7660444431189779,-0.6427876096865395,3.0,14.0,12.0
-0.9396926207859084,-0.34202014332566855,4.0,14.0,12.0
-0.8660254037844385,-0.5000000000000004,4.0,14.0,12.0
-0.7660444431189779,-0.6427876096865395,3.0,14.0,12.0
-0.7660444431189781,0.6427876096865393,3.0,13.0,12.0
-0.7660444431189781,0.6427876096865393,2.0,13.0,12.0
0.17364817766693033,0.984807753012208,4.0,13.0,12.0
-0.1736481776669304,0.984807753012208,4.0,12.0,12.0
0.17364817766693033,0.984807753012208,4.0,12.0,11.0
0.4082178936767348,0.875426098065593,4.0,12.0,11.0
0.6427876096865393,0.766044443118978,4.0,12.0,11.0
0.766044443118978,0.6427876096865394,5.0,12.0,11.0
0.49999999999999994,0.8660254037844387,6.0,13.0,11.0
0.49999999999999994,0.8660254037844387,7.0,14.0,11.0
1.0,6.123233995736766e-17,6.0,16.0,9.0
0.984807753012208,-0.1736481776669303,3.0,17.0,9.0
0.8660254037844386,0.5000000000000001,7.0,18.0,9.0
0.984807753012208,-0.1736481776669303,9.0,19.0,8.0
0.766044443118978,0.6427876096865394,9.0,19.0,7.0
-1.0,-1.8369701987210297e-16,10.0,18.0,11.0
-0.8660254037844386,0.5000000000000001,10.0,18.0,13.0
-0.9848077530122081,0.17364817766692997,10.0,16.0,12.0
-0.8660254037844385,-0.5000000000000004,12.0,14.0,12.0
-0.7660444431189779,-0.6427876096865395,5.0,14.0,12.0
-0.9396926207859084,-0.34202014332566855,4.0,14.0,12.0
-0.9396926207859084,-0.34202014332566855,2.0,13.0,12.0
-0.9396926207859084,-0.34202014332566855,2.0,13.0,12.0
-0.9396926207859084,-0.34202014332566855,2.0,12.0,12.0
-0.9396926207859084,-0.34202014332566855,2.0,11.0,10.0
-0.9396926207859084,-0.34202014332566855,2.0,10.0,9.0
0.49999999999999994,0.8660254037844387,3.0,10.0,9.0
0.3420201433256687,0.9396926207859084,4.0,9.0,8.0
0.3420201433256687,0.9396926207859084,2.0,7.0,7.0
-0.984807753012208,-0.17364817766693033,3.0,7.0,7.0
